"REF_DATE","GEO","DGUID","Supply and disposition of hogs","Survey date","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","British Columbia","2016A000259","International imports of hogs","January to June","Head","148","thousands","3","v1064723249","13.5.1","0.0","","","","1"
"2021","British Columbia","2016A000259","International imports of hogs","July to December","Head","148","thousands","3","v1064723250","13.5.2","0.0","","","","1"
"2021","British Columbia","2016A000259","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363674","13.6.1","102.6","","","","1"
"2021","British Columbia","2016A000259","Total disposition of hogs","July to December","Head","148","thousands","3","v1066363675","13.6.2","114.7","","","","1"
"2021","British Columbia","2016A000259","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723251","13.7.1","0.2","B","","","1"
"2021","British Columbia","2016A000259","Interprovincial exports of hogs","July to December","Head","148","thousands","3","v1064723252","13.7.2","0.0","B","","","1"
"2021","British Columbia","2016A000259","International exports of hogs","January to June","Head","148","thousands","3","v1064723253","13.8.1","0.0","","","","1"
"2021","British Columbia","2016A000259","International exports of hogs","July to December","Head","148","thousands","3","v1064723254","13.8.2","0.0","","","","1"
"2021","British Columbia","2016A000259","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723255","13.9.1","5.3","","","","1"
"2021","British Columbia","2016A000259","Deaths and condemnations of hogs","July to December","Head","148","thousands","3","v1064723256","13.9.2","24.9","","","","1"
"2021","British Columbia","2016A000259","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363676","13.10.1","97.1","","","","1"
"2021","British Columbia","2016A000259","Other disposition of hogs","July to December","Head","148","thousands","3","v1066363677","13.10.2","89.8","","","","1"
"2021","British Columbia","2016A000259","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723257","13.11.1","89.0","","","","1"
"2021","British Columbia","2016A000259","Ending inventory of hogs","July to December","Head","148","thousands","3","v1064723258","13.11.2","82.0","","","","1"
"2022","Canada","2016A000011124","Total supply of hogs","January to June","Head","148","thousands","3","v1064723025","1.1.1","30067.1","","","","1"
"2022","Canada","2016A000011124","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723027","1.2.1","14175.0","","","","1"
"2022","Canada","2016A000011124","Pig crop","January to June","Head","148","thousands","3","v1064723029","1.3.1","14890.3","","","","1"
"2022","Canada","2016A000011124","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723031","1.4.1","999.9","","p","","1"
"2022","Canada","2016A000011124","International imports of hogs","January to June","Head","148","thousands","3","v1064723033","1.5.1","1.9","","","","1"
"2022","Canada","2016A000011124","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363626","1.6.1","16137.1","","","","1"
"2022","Canada","2016A000011124","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723035","1.7.1","999.9","","p","","1"
"2022","Canada","2016A000011124","International exports of hogs","January to June","Head","148","thousands","3","v1064723037","1.8.1","3320.5","","","","1"
"2022","Canada","2016A000011124","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723039","1.9.1","749.8","","","","1"
"2022","Canada","2016A000011124","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363628","1.10.1","11066.9","","","","1"
"2022","Canada","2016A000011124","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723041","1.11.1","13930.0","","","","1"
"2022","Eastern provinces","","Total supply of hogs","January to June","Head","148","thousands","3","v1064723043","2.1.1","16698.4","","","","1"
"2022","Eastern provinces","","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723045","2.2.1","8203.0","","","","1"
"2022","Eastern provinces","","Pig crop","January to June","Head","148","thousands","3","v1064723047","2.3.1","7770.3","","","","1"
"2022","Eastern provinces","","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723049","2.4.1","724.0","","p","","1"
"2022","Eastern provinces","","International imports of hogs","January to June","Head","148","thousands","3","v1064723051","2.5.1","1.1","","","","1"
"2022","Eastern provinces","","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363630","2.6.1","8638.4","","","","1"
"2022","Eastern provinces","","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723053","2.7.1","651.7","","p","","1"
"2022","Eastern provinces","","International exports of hogs","January to June","Head","148","thousands","3","v1064723055","2.8.1","1140.4","","","","1"
"2022","Eastern provinces","","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723057","2.9.1","395.5","","","","1"
"2022","Eastern provinces","","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363632","2.10.1","6450.8","","","","1"
"2022","Eastern provinces","","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723059","2.11.1","8060.0","","","","1"
"2022","Newfoundland and Labrador","2016A000210","Total supply of hogs","January to June","Head","148","thousands","3","v1064723061","3.1.1","","x","","","1"
"2022","Newfoundland and Labrador","2016A000210","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723063","3.2.1","","x","","","1"
"2022","Newfoundland and Labrador","2016A000210","Pig crop","January to June","Head","148","thousands","3","v1064723065","3.3.1","","x","","","1"
"2022","Newfoundland and Labrador","2016A000210","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723067","3.4.1","","x","","","1"
"2022","Newfoundland and Labrador","2016A000210","International imports of hogs","January to June","Head","148","thousands","3","v1064723069","3.5.1","","x","","","1"
"2022","Newfoundland and Labrador","2016A000210","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363634","3.6.1","","x","","","1"
"2022","Newfoundland and Labrador","2016A000210","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723071","3.7.1","","x","","","1"
"2022","Newfoundland and Labrador","2016A000210","International exports of hogs","January to June","Head","148","thousands","3","v1064723073","3.8.1","","x","","","1"
"2022","Newfoundland and Labrador","2016A000210","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723075","3.9.1","","x","","","1"
"2022","Newfoundland and Labrador","2016A000210","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363636","3.10.1","","x","","","1"
"2022","Newfoundland and Labrador","2016A000210","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723077","3.11.1","","x","","","1"
"2022","Prince Edward Island","2016A000211","Total supply of hogs","January to June","Head","148","thousands","3","v1064723079","4.1.1","85.3","","","","1"
"2022","Prince Edward Island","2016A000211","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723081","4.2.1","44.8","","","","1"
"2022","Prince Edward Island","2016A000211","Pig crop","January to June","Head","148","thousands","3","v1064723083","4.3.1","40.4","","","","1"
"2022","Prince Edward Island","2016A000211","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723085","4.4.1","0.1","","p","","1"
"2022","Prince Edward Island","2016A000211","International imports of hogs","January to June","Head","148","thousands","3","v1064723087","4.5.1","0.0","","","","1"
"2022","Prince Edward Island","2016A000211","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363638","4.6.1","43.5","","","","1"
"2022","Prince Edward Island","2016A000211","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723089","4.7.1","10.3","","p","","1"
"2022","Prince Edward Island","2016A000211","International exports of hogs","January to June","Head","148","thousands","3","v1064723091","4.8.1","0.3","","","","1"
"2022","Prince Edward Island","2016A000211","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723093","4.9.1","1.7","","","","1"
"2022","Prince Edward Island","2016A000211","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363640","4.10.1","31.2","","","","1"
"2022","Prince Edward Island","2016A000211","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723095","4.11.1","41.8","","","","1"
"2022","Nova Scotia","2016A000212","Total supply of hogs","January to June","Head","148","thousands","3","v1064723097","5.1.1","","x","","","1"
"2022","Nova Scotia","2016A000212","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723099","5.2.1","","x","","","1"
"2022","Nova Scotia","2016A000212","Pig crop","January to June","Head","148","thousands","3","v1064723101","5.3.1","","x","","","1"
"2022","Nova Scotia","2016A000212","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723103","5.4.1","","x","","","1"
"2022","Nova Scotia","2016A000212","International imports of hogs","January to June","Head","148","thousands","3","v1064723105","5.5.1","","x","","","1"
"2022","Nova Scotia","2016A000212","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363642","5.6.1","","x","","","1"
"2022","Nova Scotia","2016A000212","Interprovincial exports of hogs","January to June","Head","148","thousands","3","v1064723107","5.7.1","","x","","","1"
"2022","Nova Scotia","2016A000212","International exports of hogs","January to June","Head","148","thousands","3","v1064723109","5.8.1","","x","","","1"
"2022","Nova Scotia","2016A000212","Deaths and condemnations of hogs","January to June","Head","148","thousands","3","v1064723111","5.9.1","","x","","","1"
"2022","Nova Scotia","2016A000212","Other disposition of hogs","January to June","Head","148","thousands","3","v1066363644","5.10.1","","x","","","1"
"2022","Nova Scotia","2016A000212","Ending inventory of hogs","January to June","Head","148","thousands","3","v1064723113","5.11.1","","x","","","1"
"2022","New Brunswick","2016A000213","Total supply of hogs","January to June","Head","148","thousands","3","v1064723115","6.1.1","126.8","","","","1"
"2022","New Brunswick","2016A000213","Beginning inventory of hogs","January to June","Head","148","thousands","3","v1064723117","6.2.1","33.3","","","","1"
"2022","New Brunswick","2016A000213","Pig crop","January to June","Head","148","thousands","3","v1064723119","6.3.1","89.4","","","","1"
"2022","New Brunswick","2016A000213","Interprovincial imports of hogs","January to June","Head","148","thousands","3","v1064723121","6.4.1","4.1","","p","","1"
"2022","New Brunswick","2016A000213","International imports of hogs","January to June","Head","148","thousands","3","v1064723123","6.5.1","0.0","","","","1"
"2022","New Brunswick","2016A000213","Total disposition of hogs","January to June","Head","148","thousands","3","v1066363646","6.6.1","93.4","","","","1"
